Product ID,Product Name,Price,Images,About this Item
B0C3RXSTD1,Hisense 108 cm (43 inches) Bezelless Series 4K Ultra HD Smart LED Google TV 43A6K (Gray),"₹23,999",https://m.media-amazon.com/images/I/71XAVZfelyL._AC_UY218_.jpg," Resolution : 4K Ultra HD (3840x2160) | Refresh Rate : 120 High Refresh Rate | ALLM VRR Supported | Bezel-less Design Connectivity: 3 HDMI ports to connect set top box, Blu Ray players, gaming console | 2 USB ports to connect hard drives and other USB devices | Dual-band Wi-Fi | Bluetooth 5.1 Sound : 24 Watts Output | Dolby Atmos | Dolby Digital Smart TV features: Google TV | Watchlist | Google Assistant | Far Field Vioce Control | Chromecast, Miracast, DLNA | Auto Low Latency Mode for VRR | Supported Apps : Netflix, Youtube, Prime Video, Hotstar, SonyLiv, Hungama, JioCinema, Zee5, Eros Now Display :10 bit Panel | Bezel-less Floating Display Design | ALLM | Decoding of Dolby Vision, HDR10, HLG | 1 Billion Colours | MEMC Warranty Information：2 year warranty provided by the manufacturer from date of purchase › See more product details"
B0B6W4RF7H,TCL 138.7 cm (55 inches) Bezel-Less Series 4K Ultra HD Smart LED Google TV 55P635 (Black),"₹32,990",https://m.media-amazon.com/images/I/71hs2AWq+qL._AC_UY218_.jpg," Resolution: 4K Ultra HD (3840 x 2160) | Refresh Rate: 60 Hertz Connectivity: 3 HDMI Ports to connect set top box, Blu Ray players, gaming console | 1 USB Ports to connect hard drive| 1 Headphone output Sound: 24 Watts Output | Dolby Audio Smart TV Features: 4K Google TV |In-Built Wi-Fi 2.4Ghz/5GHz| Screen Mirroring | 2GB RAM | 16 GB ROM | 64-bit Quad Core Processor | In-Built Apps: Netflix, Prime Video, Disney+Hotstar Display: A+ Grade Panel | 178 Degree Wide Viewing Angle | AI Picture Engine 2.0 | Dolby Audio | HDR 10 | 4K Upscaling | Dynamic Color Enhancement | Micro Dimming Technology |Edgeless Design Warranty Information: 1 Year Warranty on Product + 1 Year Additional on Pannel › See more product details"
B0B21MF4RF,VW 109 cm (43 inches) Playwall Frameless Series Full HD Android Smart LED TV VW43F1 (Black),"₹14,999",https://m.media-amazon.com/images/I/81SYE9YcekL._AC_UY218_.jpg," Resolution: FHD (1920 x 1080) | Refresh Rate: 60 Hertz | Viewing Angle: 178 degrees Connectivity: 2 HDMI ports to connect set top box, Blu Ray players, gaming console | 2 USB ports to connect hard drives & other USB devices | 1 Optical Output to connect high end soundbars, speakers | Wifi | LAN (Ethernet) Sound : 24 Watts Output | Stereo Surround Sound with Box Speakers | 5 Sound Modes Smart TV Features : Prime Video, Hotstar, Netflix, Zee5 and more | Quantum Lucent Technology | PC Connectivity | Playwall | Quad Core Processor | Screen Mirroring | Cloud TV | Movie Box Display: A+ Grade Panel | IPE Technology | True Colour | Frameless Design | Quantum Lucent Technology › See more product details"
B09NNGHG22,Sansui 140 cm (55 inches) 4K Ultra HD Certified Android LED TV JSW55ASUHD (Mystique Black),"₹35,999",https://m.media-amazon.com/images/I/71hiv8Tni9L._AC_UY218_.jpg, Android 10.0 (Certified by Google) | Google Assistant | Alexa Enabled Support | Built-in Chromecast | Voice Search Smart Remote| Supported Apps: Prime Video | Netflix | Disney + Hotstar | YouTube | Google Play › See more product details
B0BP7D89D7,Kodak 126 cm (50 inches) Matrix Series 4K Ultra HD Smart QLED Google TV 50MT5011 (Black),"₹28,999",https://m.media-amazon.com/images/I/81zlF3XIJ3L._AC_UY218_.jpg," QLED | AMO Technology |Dolby Vision | Dolby Atmos | Supported Application : Netflix, AppleTv, Youtube, Prime Video, Hotstar, Sonyliv, Hungama, Jiocinema, Zee5, Eros Now › See more product details"
B0CH8XGF79,Haier 80 cm (32 inches) HD Ready Smart LED Google TV LE32W400G (Black),"₹12,990",https://m.media-amazon.com/images/I/71+uF5dy-UL._AC_UY218_.jpg," Resolution: HD Ready (1366 x768 ) | Refresh Rate: 60 Hertz | 178 Degree wide viewing angle Connectivity: 2 HDMI ports to connect set top box, Blu Ray players, gaming console | 2 USB ports to connect hard drives and other USB devices Sound : 16 Watts Output | Dolby Audio Smart TV Features: Google TV | Watchlist | Google Assistant | Google Play | Chromecast | Netflix | Amazon Prime Video Display: | HD Ready||HDR10 Warranty Information: 1 year comprehensive warranty on produt › See more product details"
B0B61756PY,Toshiba 139 cm (55 inches) 4K Ultra HD Smart QLED Google TV 55M550LP (Black),"₹40,999",https://m.media-amazon.com/images/I/81ToSwR+hPL._AC_UY218_.jpg," Resolution : 4K Ultra HD (3840x2160) | Refresh Rate : 60 Hertz| ALLM VRR Supported Connectivity: 3 HDMI ports to connect set top box, Blu Ray players, gaming console | 2 USB ports to connect hard drives and other USB devices | Dual-band Wi-Fi | Bluetooth 5.1 Sound: 49 Watts Output | 2.1 Channel with Subwoofer | Dolby Atmos | Dolby Digital Smart TV features: Google TV | Watchlist | Google Assistant | Chromecast, Miracast, DLNA | Auto Low Latency Mode for VRR | Supported Apps : Netflix, Youtube, Prime Video, Hotstar, SonyLiv, Hungama, JioCinema, Zee5, Eros Now Display : Full Array Local Dimming | QLED with 10 bit Panel | Bezel-less Design | ALLM | Decoding of Dolby Vision, HDR10+, HLG | 1 Billion Colours | MEMC Warranty Information: 2 Year Comprehensive Warranty on product provided by Toshiba from date of purchase. › See more product details"
B09WN2CVMY,Sony Bravia 108 cm (43 inches) 4K Ultra HD Smart LED Google TV KD-43X74K (Black),"₹39,990",https://m.media-amazon.com/images/I/81P6YFm57TL._AC_UY218_.jpg," Resolution: 4K Ultra HD (3840 x 2160) | Refresh Rate: 60 Hertz | 178 Degree wide viewing angle Connectivity: 3 HDMI ports to connect set top box, Blu Ray players, gaming console | 2 USB ports to connect hard drives and other USB devices Sound : 20 Watts Output | Open Baffle Speaker| Dolby Audio | Clear Phase Smart TV Features: Google TV | Watchlist | Voice Search | Google Play | Chromecast | Netflix | Amazon Prime Video | Additional Features: Apple Airplay | Apple Homekit |Alexa Display: X1 4K Processor | 4K HDR | Live Colour| 4K X Reality Pro | Motion Flow XR100 Warranty Information: 1 year comprehensive warranty on product provided by the brand from the date of purchase › See more product details"
B0D1V9PM7D,Toshiba 108 cm (43 inches) 4K Ultra HD Smart QLED TV 43C450ME (Silver),"₹27,999",https://m.media-amazon.com/images/I/81ccUv3fepL._AC_UY218_.jpg," Resolution: 4K Ultra HD (3840 x 2160) QLED TV | Refresh Rate: 60 hertz | HDR game mode with ALLM VRR Supported | Bezel-less Design Connectivity: 3 HDMI ports to connect set top box (HDMI 1 eARC supported) | 2 USB ports to connect hard drives and other USB devices | Built- in WiFi | Bluetooth 4.2 | Ethernet RJ45 | 3.5mm earphone Jack Sound: 24 Watts Audio Output | Dobly Atoms | Dolby MS12 Sound Processing | User Equalizer | MPEG-H Audio Smart TV Features: Vidaa TV | Built-in Vidaa Voice Control and Voice Assistant | Screen Sharing | Airplay | Built-in Amazon Alexa | Auto Low Latency Mode for VRR | AI Picture Quality | Supported Apps: Netflix, YouTube, Prime Video, Disney+Hotstar, SonyLiv, Hungama, JioCinema, Zee5, Eros Now Display: Quantum Dot Technology | Wide Color Gamut | 8 Bit + FRC Color Depth | 3000:1 Native Contrast Ratio | 3D Digital Comb Filter | MPEG and Mosquito noise reduction | 4K upscaling Picture Quality Enhancement | Dolby Vision | HDR 10+ Decoding Warranty Information: 2 Year Comprehensive Warranty on product provided by Toshiba from date of purchase. › See more product details"
B0D1V9YCXS,Toshiba 126 cm (50 inches) 4K Ultra HD Smart QLED TV 50C450ME (Silver),"₹33,999",https://m.media-amazon.com/images/I/81eYluiw2jL._AC_UY218_.jpg," Resolution: 4K Ultra HD (3840 x 2160) QLED TV | Refresh Rate: 60 hertz | HDR game mode with ALLM VRR Supported | Bezel-less Design Connectivity: 3 HDMI ports to connect set top box (HDMI 1 eARC supported) | 2 USB ports to connect hard drives and other USB devices | Built- in WiFi | Bluetooth 4.2 | Ethernet RJ45 | 3.5mm earphone Jack Sound: 24 Watts Audio Output | Dobly Atoms | Dolby MS12 Sound Processing | User Equalizer | MPEG-H Audio Smart TV Features: Vidaa TV | Built-in Vidaa Voice Control and Voice Assistant | Screen Sharing | Airplay | Built-in Amazon Alexa | Auto Low Latency Mode for VRR | AI Picture Quality | Supported Apps: Netflix, YouTube, Prime Video, Disney+Hotstar, SonyLiv, Hungama, JioCinema, Zee5, Eros Now Display: Quantum Dot Technology | Wide Color Gamut | 8 Bit Color Depth | 3000:1 Native Contrast Ratio | 3D Digital Comb Filter | MPEG and Mosquito noise reduction | 4K upscaling Picture Quality Enhancement | Dolby Vision | HDR 10+ Decoding Warranty Information: 2 Year Comprehensive Warranty on product provided by Toshiba from date of purchase. › See more product details"
B0CH33945T,Xiaomi 108 cm (43 inches) X Series 4K Ultra HD Smart Google TV L43M8-A2IN (Black),"₹26,490",https://m.media-amazon.com/images/I/71L+JnVXFTL._AC_UY218_.jpg," Resolution : 4K Ultra HD (3840 x 2160) | Refresh Rate : 60 Hertz | Viewing angle : 178 degrees Connectivity: Dual Band Wi-Fi | Connectivity: 3 HDMI ports to connect set top box, Blu-ray speakers or gaming console | 2 USB ports to connect hard drives or other USB devices| Optical port| AV port| Ethernet port | 3.5 mm jack | Bluetooth 5.0 Sound: 30 Watts Output | Dolby Audio | DTS-X | DTS Virtual: X Smart TV Features: Google TV, Built-In WiFi, Chromecast built-in, 2GB RAM, 8GB ROM, Supported Apps: Netflix, Prime Video, YouTube, Zee5, etc., MEMC Engine , eARC (Dolby Atmos Pass-through), ALLM (Auto Low Latency Mode), and Google Assistant Operation Display: 4K Dolby Vision | HDR 10 | HLG | Reality Flow MEMC | Vivid Picture Engine | Wide Colour Gamut- DCI-P3 94% (typ) › See more product details"
B0C4YB8T7H,Acer 109 cm (43 inches) Advanced I Series 4K Ultra HD Smart LED Google TV AR43GR2851UDFL (Black),"₹22,999",https://m.media-amazon.com/images/I/61J9i9saB+L._AC_UY218_.jpg," Resolution: 4K Ultra HD (3840x2160) | Refresh Rate: 60 Hertz | 178 Degree wide viewing angle Connectivity: Dual band Wifi | 2 way Bluetooth | HDMI ports 2.1 x 3 (HDMI 1 supports eARC) to connect personal computer, laptop, set top box, Blu-ray speakers or a gaming console | USB ports 2.0 x 1, 3.0 x 1 to connect hard drives or other USB device Sound: 30 Watts Output | Dolby Atmos | High Fidelity Speakers | 5 Sound Modes - Stadium, Standard, Movie, Music, Speech Smart Tv Features: Google TV | Content Recommendations | Watchlist | Personal Profile | Google Assistant | Chromecast built-in | Voice enabled Smart Remote | Hotkeys for Quick Access - Netflix, Prime Video, YouTube, Disney+Hotstar | 5 Picture Mode | 2GB RAM | 16GB Storage | 64bit Quad Core Processor Display : Dolby Vision | MEMC | 1.07 Billion colours | Wide Colour Gamut | Intelligent Frame Stabilization Engine | Dynamic Signal Calibration | HDR10 with HLG | UHD Upscaling | Super Brightness | Micro Dimming | Blue Light Reduction | 178 degree Wide viewing angle Warranty Information: 1 year comprehensive warranty provided by the manufacturer from date of purchase › See more product details"
B0B6W5Y36R,TCL 164 cm (65 inches) Bezel-Less Series 4K Ultra HD Smart LED Google TV 65P635 (Black),"₹49,990",https://m.media-amazon.com/images/I/71fmmgaEwSL._AC_UY218_.jpg," Resolution: 4K Ultra HD (3840 x 2160) | Refresh Rate: 60 Hertz Connectivity: 3 HDMI Ports to connect set top box, Blu Ray players, gaming console | 1 USB Ports to connect hard drive| 1 Headphone output Sound: 24 Watts Output | Dolby Audio Smart TV Features: 4K Google TV |In-Built Wi-Fi 2.4Ghz/5GHz| Screen Mirroring | 2GB RAM | 16 GB ROM | 64-bit Quad Core Processor | In-Built Apps: Netflix, Prime Video, Disney+Hotstar Display: A+ Grade Panel | 178 Degree Wide Viewing Angle | AI Picture Engine 2.0 | Dolby Audio | HDR 10 | 4K Upscaling | Dynamic Color Enhancement | Micro Dimming Technology |Edgeless Design Warranty Information: 1 Year Warranty on Product + 1 Year Additional on Pannel › See more product details"
B0BCQ9HBSY,iFFALCON 126 cm (50 inches) 4K Ultra HD Smart LED Google TV iFF50U62 (Black),"₹25,999",https://m.media-amazon.com/images/I/71ysH6xy6xL._AC_UY218_.jpg," Resolution: 4K Ultra HD (3840 x 2160) | Refresh Rate: 60 Hertz Connectivity: 3 HDMI Ports to connect set top box, Blu Ray players, gaming console | 1 USB Ports to connect hard drives and other USB devices | 1 Headphone output Sound: 24 Watts Output | Dolby Audio Smart TV Features: 4K Google TV |In-Built Wi-Fi 2.4Ghz/5GHz| Screen Mirroring | 2GB RAM | 16 GB ROM | 64-bit Quad Core Processor | In-Built Apps: Netflix, Prime Video, Disney+Hotstar Display: A+ Grade Panel | 178 Degree Wide Viewing Angle | AI Picture Engine 2.0 | Dolby Audio | HDR 10 | 4K Upscaling | Dynamic Color Enhancement | Micro Dimming Technology |Edgeless Design Warranty Information: 1 Year warranty provided by the manufacturer from date of purchase › See more product details"
B0C74MY2CY,Vu 248 cms (98 inches) Masterpiece Series 4K Ultra HD Smart QLED TV 98QV (Jetplane Grey),"₹5,99,999",https://m.media-amazon.com/images/I/71hJrIyKo3L._AC_UY218_.jpg," Resolution : 4K Ultra HD (3840 x 2160) | Refresh Rate : 120 Hertz Connectivity: 4 HDMI ports to connect set top box, Blue Ray players I HDMI 2.1 for connecting gaming console I 2 USB ports to connect hard drives and other USB devices I Wireless Screen Sharing I Active Voice Search I Ambient Light Sensor I Bluetooth I WiFi 2.4/5GHz I HDMI CEC & eARC/ARC I HDMI x 4no’s I USB x 2no’s I WiFi & LAN Sound: Built-in 204watt Subwoofer Sound I 2.1 Ch Audio| 4 Powerful Speakers + 1 Subwoofer | Dolby Atmos | Theatre Sound | Subwoofer Bass Control | Audio only mode Smart TV Features: Complimentary 4K Google TV Stick included I Google TV OS I Google Play Store I Supported Apps- Netflix, Prime Video, Hotstar, YouTube, etc apps I Film Maker Mode I Sports Mode I Cinema Day & Cinema Night Mode I AI Picture Engine I ActiVoice Remote Control I Ambient Light Sensor Display: 4K Quantum Dot Panel I 1000 Nits Peaking Brightness I 120Hz Panel Refresh Rate, 240Hz Motion Rate I Full Array Local Dimming I Dolby Vision IQ I Quantum HDR10 Plus I Anti-Glare Screen I 100% Color Volume I Motion Enhancement, MEMC I Wide Viewing Angle I 4K@120Hz I Glo AI Processor with advanced GPU & APU I 3GB RAM I Game Mode I HDMI2.1 I AMD FreeSync I ALLM & VRR I HDR Gaming Warranty Information: 1-year warranty provided by the manufacturer from date of purchase › See more product details"
B0B15CPR37,Samsung 108 cm (43 inches) Crystal 4K Neo Series Ultra HD Smart LED TV UA43AUE65AKXXL (Black),"₹31,990",https://m.media-amazon.com/images/I/71O4AjyN21L._AC_UY218_.jpg," Resolution : Crystal 4K Ultra HD (3840 x 2160) | Refresh Rate : 50 Hertz Display: Ultra HD (4k) LED Panel | HDR 10+| One Billion Colors | Auto Game Mode| PurColor | Mega Contrast | UHD Dimming Sound: 20 Watts Output | Powerful Speakers with Dolby Digital Plus | Q Symphony| Adaptive Sound Modes : Film Mode | Film Maker Mode | Natural Mode | Auto Game Mode Voice Assistance : Compatible with Alexa and Bixby Connectivity: 3 HDMI ports to connect set top box, Blu-ray speakers or a gaming console | 1 USB ports to connect hard drives or other USB devices Smart TV Features : Prime Video, Netflix, Hotstar, Zee5 and more |TV Plus | Universal Guide | PC Mode | Web Browser | Screen Mirroring Warranty Information : 1 year comprehensive warranty on product plus additional 1 year on panel provided by brand from date of invoice › See more product details"
B0C4YCS7BY,Acer 109 cm (43 inches) Advanced I Series Full HD Smart LED Google TV AR43GR2841FDFL (Black),"₹20,999",https://m.media-amazon.com/images/I/517liP0ov8L._AC_UY218_.jpg," Resolution: Full HD (1920x1080) | Refresh Rate: 60 Hertz | 178 Degree wide viewing angle Connectivity: Dual band Wifi | 2 way Bluetooth | HDMI ports 1.4 x 2 (HDMI 1 supports ARC) to connect personal computer, laptop, set top box, Blu-ray speakers or a gaming console | USB ports 2.0 x 2 to connect hard drives or other USB device Sound: 30 Watts Output | High Fidelity Speakers with Dolby Audio | 5 Sound Modes - Stadium, Standard, Movie, Music, Speech Smart TV Features: Google TV | Content Recommendations | Watchlist | Personal Profile | Kids Profile| Google Assistant | Built-in Chromecast | Voice enabled Smart Remote | Hotkeys for Quick Access - Netflix, Prime Video, YouTube, Disney+Hotstar | Quad Core Processor 1.5GB RAM | 16GB Storage Display: Full High Definition | HDR10 | HLG | Intelligent Frame Stabilization Engine | Dynamic Signal Calibration | 16.7 Million Colours | Super Brightness | Micro Dimming | Blue Light Reduction | 178 Degree Wide Viewing Angle Warranty Information: 1 year comprehensive warranty provided by the manufacturer from date of purchase › See more product details"
B0CG5V3KG1,Xiaomi 108 cm (43 inches) X Pro 4K Dolby Vision IQ Series Smart Google TV L43M8-5XIN (Black),"₹32,999",https://m.media-amazon.com/images/I/7198z1VwqzL._AC_UY218_.jpg," Resolution : 4K Ultra HD (3840 x 2160) | Refresh Rate : 60 Hertz | Viewing angle : 178 degrees Connectivity: Dual Band Wi-Fi | 3 HDMI | 2 USB ports| Optical port| AV port| Ethernet port | 3.5 mm jack | Bluetooth 5.1 Sound: 30 Watts Output | Dolby Atmos | DTS-X Smart TV Features: Google TV, Built-In WiFi, Chromecast built-in, 2GB RAM, 16GB ROM, Supported Apps: Netflix, Prime Video, YouTube, Zee5, etc., Ambient Light Sensor, Far Field Microphone, ALLM (Auto Low Latency Mode), Hands Free Voice Control and Google Assistant Operation Display: 4K Dolby Vision IQ | HDR10+ | HDR 10 | HLG | Reality Flow MEMC | Vivid Picture Engine 2 | Wide Colour Gamut- DCI-P3 94% (typ) Warranty Information: 1 Year Warranty on Product and 2 Years Warranty on Panel provided by the brand from the date of purchase › See more product details"
B0CN2R9B77,TOSHIBA 139 cm (55 inches) 4K Ultra HD Smart QLED Google TV 55M550MP (Black),"₹42,999",https://m.media-amazon.com/images/I/816QIh81eiL._AC_UY218_.jpg," Resolution : 4K Ultra HD (3840x2160) | Refresh Rate : 60 Hz| ALLM VRR Supported Connectivity: 3 HDMI ports (eARC supported) to connect set top box, Blu Ray players, gaming console | 2 USB ports to connect hard drives and other USB devices | Dual-band Wi-Fi | Bluetooth 5.1 Sound: 49 Watts Output | 2.1 Channel with Subwoofer | Dolby Atmos | Dolby Digital Smart TV features: Google TV | Watchlist | Google Assistant | Chromecast, Miracast, DLNA | Auto Low Latency Mode for VRR | Supported Apps : Netflix, Youtube, Prime Video, Hotstar, SonyLiv, Hungama, JioCinema, Zee5, Eros Now Display : Full Array Local Dimming | QLED with 10 bit Panel | Bezel-less Design | ALLM | Decoding of Dolby Vision, HDR10+, HLG | 1 Billion Colours | MEMC Warranty Information: 2 year warranty provided by the manufacturer from date of purchase › See more product details"
B0C3BZZND8,TOSHIBA 108 cm (43 inches) 4K Ultra HD Smart LED Google TV 43C350MP (Silver),"₹24,999",https://m.media-amazon.com/images/I/815FE0UOAWL._AC_UY218_.jpg," Resolution : 4K Ultra HD (3840x2160) | Refresh Rate : 60 Hertz | ALLM VRR Supported | Bezel-less Design Connectivity: 3 HDMI ports to connect set top box, Blu Ray players, gaming console (HDMI 1 eARC supported) | 2 USB ports to connect hard drives and other USB devices | Dual-band Wi-Fi | Bluetooth 5.0 Sound : 24 Watts Output powered by REGZA Power Audio| Dolby Atmos | Dolby Digital for remarkable sound quality Smart TV features: Google TV OS with Watchlist | Google Assistant | Chromecast, Miracast, DLNA, Airplay | Auto Low Latency Mode for VRR | Supported Apps : Netflix, Youtube, Prime Video, Hotstar, SonyLiv, Hungama, JioCinema, Zee5, Eros Now Display :10 bit A+ Grade Panel | REGZA Engine 4K | Bezel-less Ultra Slim Display Design | Decoding of Dolby Vision, HDR10, HLG | 1 Billion Colours | ALLM for VRR | MEMC › See more product details"
B0B9WXT7W3,Hisense 126 cm (50 inches) Tornado 2.0 Series 4K Ultra HD Smart LED Google TV 50A7H (Metal Gray),"₹31,999",https://m.media-amazon.com/images/I/612psWAS7cL._AC_UY218_.jpg," Google TV| Google Assistant | Chromecast, Miracast, DLNA | Auto Low Latency Mode for VRR | Supported Apps : Netflix, Youtube, Prime Video, Hotstar, SonyLiv, Hungama, JioCinema, Zee5, Eros Now › See more product details"
B0C3RXSTD1,Hisense 108 cm (43 inches) Bezelless Series 4K Ultra HD Smart LED Google TV 43A6K (Gray),"₹23,999",https://m.media-amazon.com/images/I/71XAVZfelyL._AC_UY218_.jpg," Resolution : 4K Ultra HD (3840x2160) | Refresh Rate : 120 High Refresh Rate | ALLM VRR Supported | Bezel-less Design Connectivity: 3 HDMI ports to connect set top box, Blu Ray players, gaming console | 2 USB ports to connect hard drives and other USB devices | Dual-band Wi-Fi | Bluetooth 5.1 Sound : 24 Watts Output | Dolby Atmos | Dolby Digital Smart TV features: Google TV | Watchlist | Google Assistant | Far Field Vioce Control | Chromecast, Miracast, DLNA | Auto Low Latency Mode for VRR | Supported Apps : Netflix, Youtube, Prime Video, Hotstar, SonyLiv, Hungama, JioCinema, Zee5, Eros Now Display :10 bit Panel | Bezel-less Floating Display Design | ALLM | Decoding of Dolby Vision, HDR10, HLG | 1 Billion Colours | MEMC Warranty Information：2 year warranty provided by the manufacturer from date of purchase › See more product details"
B0D1V9YCXS,Toshiba 126 cm (50 inches) 4K Ultra HD Smart QLED TV 50C450ME (Silver),"₹33,999",https://m.media-amazon.com/images/I/81eYluiw2jL._AC_UY218_.jpg," Resolution: 4K Ultra HD (3840 x 2160) QLED TV | Refresh Rate: 60 hertz | HDR game mode with ALLM VRR Supported | Bezel-less Design Connectivity: 3 HDMI ports to connect set top box (HDMI 1 eARC supported) | 2 USB ports to connect hard drives and other USB devices | Built- in WiFi | Bluetooth 4.2 | Ethernet RJ45 | 3.5mm earphone Jack Sound: 24 Watts Audio Output | Dobly Atoms | Dolby MS12 Sound Processing | User Equalizer | MPEG-H Audio Smart TV Features: Vidaa TV | Built-in Vidaa Voice Control and Voice Assistant | Screen Sharing | Airplay | Built-in Amazon Alexa | Auto Low Latency Mode for VRR | AI Picture Quality | Supported Apps: Netflix, YouTube, Prime Video, Disney+Hotstar, SonyLiv, Hungama, JioCinema, Zee5, Eros Now Display: Quantum Dot Technology | Wide Color Gamut | 8 Bit Color Depth | 3000:1 Native Contrast Ratio | 3D Digital Comb Filter | MPEG and Mosquito noise reduction | 4K upscaling Picture Quality Enhancement | Dolby Vision | HDR 10+ Decoding Warranty Information: 2 Year Comprehensive Warranty on product provided by Toshiba from date of purchase. › See more product details"
B0CN2R9B77,TOSHIBA 139 cm (55 inches) 4K Ultra HD Smart QLED Google TV 55M550MP (Black),"₹42,999",https://m.media-amazon.com/images/I/816QIh81eiL._AC_UY218_.jpg," Resolution : 4K Ultra HD (3840x2160) | Refresh Rate : 60 Hz| ALLM VRR Supported Connectivity: 3 HDMI ports (eARC supported) to connect set top box, Blu Ray players, gaming console | 2 USB ports to connect hard drives and other USB devices | Dual-band Wi-Fi | Bluetooth 5.1 Sound: 49 Watts Output | 2.1 Channel with Subwoofer | Dolby Atmos | Dolby Digital Smart TV features: Google TV | Watchlist | Google Assistant | Chromecast, Miracast, DLNA | Auto Low Latency Mode for VRR | Supported Apps : Netflix, Youtube, Prime Video, Hotstar, SonyLiv, Hungama, JioCinema, Zee5, Eros Now Display : Full Array Local Dimming | QLED with 10 bit Panel | Bezel-less Design | ALLM | Decoding of Dolby Vision, HDR10+, HLG | 1 Billion Colours | MEMC Warranty Information: 2 year warranty provided by the manufacturer from date of purchase › See more product details"
B0B6W8XCQC,TCL 108 cm (43 inches) Bezel-Less Series 4K Ultra HD Smart LED Google TV 43P635 (Black),"₹24,990",https://m.media-amazon.com/images/I/71G9R7bMiaL._AC_UY218_.jpg," Resolution: 4K Ultra HD (3840 x 2160) | Refresh Rate: 60 Hertz Connectivity: 3 HDMI Ports to connect set top box, Blu Ray players, gaming console | 1 USB Ports to connect hard drive| 1 Headphone output Sound: 24 Watts Output | Dolby Audio Smart TV Features: 4K Google TV |In-Built Wi-Fi 2.4Ghz/5GHz| Screen Mirroring | 2GB RAM | 16 GB ROM | 64-bit Quad Core Processor | In-Built Apps: Netflix, Prime Video, Disney+Hotstar Display: A+ Grade Panel | 178 Degree Wide Viewing Angle | AI Picture Engine 2.0 | Dolby Audio | HDR 10 | 4K Upscaling | Dynamic Color Enhancement | Micro Dimming Technology |Edgeless Design Warranty Information: 1 Year Warranty on Product + 1 Year Additional on Pannel › See more product details"
B0CCYMNQYR,Acer 109 cm (43 inches) H PRO Series 4K Ultra HD Smart LED Google TV AR43GR2851UDPRO (Black),"₹26,999",https://m.media-amazon.com/images/I/81u-dcv0B6L._AC_UY218_.jpg," Resolution: 4K Ultra HD (3840 x 2160) | Refresh Rate: 60 Hertz | 178 Degree wide viewing angle Connectivity: Dual band Wifi | 2 way Bluetooth | HDMI ports 2.1 x 3 (HDMI 1 supports eARC) to connect personal computer, laptop, set top box, Blu-ray speakers or a gaming console | USB ports 2.0 x 1, 3.0 x 1 to connect hard drives or other USB device Sound: 76 Watts PRO Speakers | Dolby Atmos | Dual Amplifier | Dual Woofer | Dual Tweeter Smart Tv Features: Google TV | Content Recommendations | Watchlist | Personal Profile | Google Assistant | Chromecast built-in | Voice enabled Smart Remote | Hotkeys for Quick Access - Netflix, Prime Video, YouTube, Disney+Hotstar | 5 Picture Mode | 2GB RAM | 16GB Storage | 64bit Quad Core Processor Display: 4K HDR | HDR10 with HLG | Dolby Vision | 4K Upscaling | MEMC | Dynamic Signal Calibration | Black Level Augmentation | 1.07 Billion Colours | Wide Colour Gamut | Super Brightness | Micro Dimming | Blue Light Reduction | 178 Degree Wide Viewing Angle Warranty Information: 1 year comprehensive warranty and 2 years panel warranty provided by the manufacturer from date of purchase › See more product details"
B0BC8BQ432,Vu 164 cm (65 inches) The GloLED Series 4K Smart LED Google TV 65GloLED (Grey),"₹55,999",https://m.media-amazon.com/images/I/71ep8pVlgyL._AC_UY218_.jpg," AI PQ EngineIDynamic Backlight ControlIAmbient Light SensorIMEMCIMotion EnhancementIDigital Noise Reduction | Glo AI Processor with 16GB storage + 2GB RAM | Google TV | Google play store | Google Eco-system (Movie, TV, Music, Games) | Chromecast Built-in | Dual Band WiFi & Bluetooth 5.1 | Licensed Apps-YouTube, Netflix, Prime Video, Hotstar | Handsfree Mic | Bezel-less Design › See more product details"
B0CZ6V978P,TCL 108 cm (43 inches) Metallic Bezel-Less Series 4K Ultra HD Smart LED Google TV 43V6B (Black),"₹27,990",https://m.media-amazon.com/images/I/71zFdS29uFL._AC_UY218_.jpg," Resolution: 4K Ultra HD (3840 x 2160) | Refresh Rate: 60 Hertz Connectivity: 3 HDMI Ports to connect set top box, Blu Ray players, gaming console | 1 USB port to connect hard drive or other USB device | Ethernet | Wi-fi | Bluetooth | 1 Headphone output Sound: 24 Watts output | Dolby Audio MS12Y Smart TV Features: 4K UHD Google TV |2GB RAM | 16 GB ROM | 64-bit Quad Core Processor| 2.4GHz/5GHz dual-band Wi-Fi |Multiple Eye Care | Google Assistant |Prime Video, Netflix, Hotstar, Zee5 and more| Web Browser | Screen Mirroring Display: UHD 4K LED Panel | Dynamic Color Enhancement | HDR 10 | T-Screen | AiPQ Processor | 178 Degree Wide Viewing Angle | Micro Dimming | Metallic Bezel-Less Design Warranty Information: 2 Year warranty provided by the manufacturer from date of purchase › See more product details"
